id,exp_id,"subject_id","stage","cond",trial_idx,task_id,"task","optionA","optionB","optionC","optionD","correct_answer","recorded_answer",recorded_accuracy,recorded_time_to_action,recorded_time_to_submit,"recorded_action_result",recorded_action_count,"timestamp"
1702,13,"9EF805","main","static",62,60,"x(p-m)=-6","p*x-m*x=-6","p*x-m*x=6","p*x-m=-6",NULL,"A","A",1,8990,9102,"A",1,"2015-04-27 17:36:20"
1703,13,"B1A6BC","main","static",156,23,"-14=x/u","-14*x=1/u","-14/x=1/u","-14/x=u",NULL,"B","B",1,7846,7959,"B",1,"2015-04-27 17:36:26"
1704,13,"B1A6BC","main","static",157,11,"s-h=x*3","h-s=3*x","s=h+x*3","s=h-x*3",NULL,"B","B",1,2537,2744,"B",1,"2015-04-27 17:36:30"
1705,13,"9EF805","main","static",63,2,"4*e=x","4=e/x","x=4/e","4=x/e",NULL,"C","C",1,14387,14544,"C",1,"2015-04-27 17:36:36"
1706,13,"B1A6BC","main","static",158,45,"r=(1/t-2)x","r=t/x-2*x","r=x/t-2*x","r=1/t-2*x",NULL,"B","B",1,4957,5068,"B",1,"2015-04-27 17:36:37"
1707,13,"B1A6BC","main","static",159,19,"x=r/m+5","x+5=r/m","-5+x=r/m","x/r=1/m+5",NULL,"B","B",1,6373,6500,"B",1,"2015-04-27 17:36:45"
1708,13,"9EF805","main","static",64,3,"x=-a*4","x*-a=4","x/-a=4","-a/x=4",NULL,"B","B",1,18788,18899,"B",1,"2015-04-27 17:36:56"
1709,13,"9EF805","main","static",65,46,"x=d/(1+4)","x-1=d/4","(1+4)x=d","(1+4)/x=d",NULL,"B","B",1,9507,9652,"B",1,"2015-04-27 17:37:08"
1710,13,"B1A6BC","main","static",160,17,"-6/b=x","1/-6=b*x","b=-6*x","-6=b*x",NULL,"C","C",1,22955,23059,"C",1,"2015-04-27 17:37:09"
1711,13,"B1A6BC","main","static",161,44,"(w+11)x=c","(w+11)=c*x","w*x+11*x=c","w/x+11/x=c",NULL,"B","B",1,5108,5211,"B",1,"2015-04-27 17:37:16"
1712,13,"B1A6BC","main","static",162,46,"x=8/(1+k)","(1+k)/x=8","(1+k)x=8","(1-k)x=8",NULL,"B","B",1,4837,4884,"B",1,"2015-04-27 17:37:23"
1713,13,"9EF805","main","static",66,38,"n=15(x+r)","n-r=15x","n/(x+r)=15","n*(x+r)=15",NULL,"B","B",1,14501,14647,"B",1,"2015-04-27 17:37:24"
1714,13,"9EF805","main","static",67,16,"x=8/b","b*x=8","b*x=1/8","x/b=8",NULL,"A","A",1,6717,6863,"A",1,"2015-04-27 17:37:32"
1715,13,"9EF805","main","static",68,18,"-a=12*x","a/x=12","-a/x=12","x/-a=12",NULL,"B","B",1,18376,18511,"B",1,"2015-04-27 17:37:52"
1716,13,"B1A6BC","main","static",163,59,"x=-t/(g-4)","x*g-4=-t","x(g-4)=-t","x+4=-t/g",NULL,"B","B",1,31628,31731,"B",1,"2015-04-27 17:37:56"
1717,13,"B1A6BC","main","static",164,34,"(e-8)*x=k","e-8=k*x","e-8=k+x","e-8=k/x",NULL,"C","C",1,10738,10849,"C",1,"2015-04-27 17:38:08"
1718,13,"9EF805","main","static",69,49,"(a-1)x=3","x-a*x=3","x*a-x=3","a*x-x=-3",NULL,"B","B",1,17721,17810,"B",1,"2015-04-27 17:38:11"
1719,13,"B1A6BC","main","static",165,54,"q+k=x(4-g)","q-k=4*x-g","q+k=4*x-x*g","q-k=4*x-g*x",NULL,"B","B",1,5335,5455,"B",1,"2015-04-27 17:38:15"
1720,13,"B1A6BC","main","static",166,9,"3+u=a*x","3=a*x-u","3=a*x+u","3=a/x-u",NULL,"A","A",1,4348,4476,"A",1,"2015-04-27 17:38:21"
1721,13,"9EF805","main","static",70,30,"x=d/(9+e)","x*9+e=d","x/(9+e)=d","x*(9+e)=d",NULL,"C","C",1,11797,11931,"C",1,"2015-04-27 17:38:25"
1722,13,"B1A6BC","main","static",167,52,"g*x+h*x=2-r","g*x+r+h*x=-2","g*x+r+h*x=2","g*x=2-r+h*x",NULL,"B","B",1,4133,4245,"B",1,"2015-04-27 17:38:27"
1723,13,"9EF805","main","static",71,32,"8+u=k/x","8=k*x-u","8=k/x-u","8=k/x+u",NULL,"B","B",1,11101,11281,"B",1,"2015-04-27 17:38:38"
1724,13,"B1A6BC","main","static",168,4,"2/e=x","2=e/x","2=x/e","2=x*e",NULL,"C","C",1,10501,10613,"C",1,"2015-04-27 17:38:39"
1725,13,"9EF805","main","static",72,44,"(f+6)x=k","f*x+6*x=k","(f+6)=k*x","f/x+6/x=k",NULL,"A","A",1,6797,6921,"A",1,"2015-04-27 17:38:46"
1726,13,"B1A6BC","main","static",169,6,"(g+7)*a=x","g+7=a*x","a=x*(g+7)","g+7=x/a",NULL,"C","C",1,8683,8778,"C",1,"2015-04-27 17:38:49"
1727,13,"B1A6BC","main","static",170,24,"x=(a*f)/2","x*2=a*f","x/2=a*f","a*x=2*f",NULL,"A","A",1,9351,9446,"A",1,"2015-04-27 17:39:00"
1728,13,"9EF805","main","static",73,28,"-12*x=c*u","x*(-12*u)=c","-12*x*u=c","(-12*x)/u=c",NULL,"C","C",1,12736,12871,"C",1,"2015-04-27 17:39:01"
1729,13,"B1A6BC","main","static",171,22,"-3*c=x","-3=x*c","-3=x/c","-3=c/x",NULL,"B","B",1,13240,13408,"B",1,"2015-04-27 17:39:15"
1730,13,"9EF805","main","static",74,61,"r*x-x*q=-5","r*x=5+x*q","r*x=-5+x*q","r*x=-5+x/q",NULL,"B","B",1,13555,13735,"B",1,"2015-04-27 17:39:16"
1731,13,"B1A6BC","main","static",172,12,"x=w*d+14","x+14=w*d","x/14=w*d","x-14=w*d",NULL,"C","C",1,8061,8197,"C",1,"2015-04-27 17:39:25"
1732,13,"9EF805","main","static",75,56,"f/(t-8)=x","f=x(t-8)","f=x(f+8)","f=x/(f-8)",NULL,"A","A",1,12720,12855,"A",1,"2015-04-27 17:39:30"
1733,13,"B1A6BC","main","static",173,58,"8=a*x-q*x","q*x+8=a*x","q*x*8=a*x","8+q=a*x",NULL,"A","A",1,13770,13825,"A",1,"2015-04-27 17:39:40"
1734,13,"9EF805","main","static",76,4,"s/11=x","s=x*11","s=11/x","s=x/11",NULL,"A","A",1,11205,11407,"A",1,"2015-04-27 17:39:43"
1735,13,"9EF805","main","static",77,11,"3-s=x*u","3=s+x*u","s-3=u*x","u*(3-s)=x",NULL,"A","A",1,12186,12333,"A",1,"2015-04-27 17:39:57"
1736,13,"B1A6BC","post","static",0,5,"-15*x=m",NULL,NULL,NULL,NULL,"x=m/-15","x=m/-15",1,4498,9818,NULL,NULL,"2015-04-27 17:40:00"
1737,13,"9EF805","main","static",78,51,"(p+d)x=q-2","p/x+d/x=q-2","p*x+d*x=q-2","p*x+d*x=q+2",NULL,"B","B",1,8375,8509,"B",1,"2015-04-27 17:40:07"
1738,13,"B1A6BC","post","static",1,11,"-14/x=1/q",NULL,NULL,NULL,NULL,"-14q=x","-14q=x",1,5780,9698,NULL,NULL,"2015-04-27 17:40:10"
1739,13,"9EF805","main","static",79,7,"9-p=x/f","9=(x+p)/f","9=p+x/f","9=x/f-p",NULL,"B","B",1,6458,6582,"B",1,"2015-04-27 17:40:15"
1740,13,"9EF805","main","static",80,9,"t+u=16*x","t=16*x+u","t=16*x-u","-t=16*x-u",NULL,"B","B",1,7482,7594,"B",1,"2015-04-27 17:40:24"
1741,13,"9EF805","main","static",81,41,"b/n=5-x","b=n(5-x)","b=(5-x)/n","b/n-x=5",NULL,"A","A",1,12557,12714,"A",1,"2015-04-27 17:40:39"
1742,13,"9EF805","main","static",82,45,"7=(1/d-e)x","7=d/x-e*x","7=x/d-e*x","7=1/d-e*x",NULL,"B","B",1,10844,10967,"B",1,"2015-04-27 17:40:51"
1743,13,"B1A6BC","post","static",2,14,"10/(x+q)=f",NULL,NULL,NULL,NULL,"10/f-q=x","(10/f)-q=x",0,37530,57185,NULL,NULL,"2015-04-27 17:41:07"
1744,13,"9EF805","main","static",83,42,"a=10(k-x)","a/(k-x)=10","a*(k-x)=10","a+x=10*k",NULL,"A","A",1,15599,15711,"A",1,"2015-04-27 17:41:08"
1745,13,"9EF805","main","static",84,13,"x-3=f*b","x-3/b=f","(x-3)/b=f","x=f*b-3",NULL,"B","B",1,19176,19320,"B",1,"2015-04-27 17:41:29"
1746,13,"9EF805","main","static",85,10,"(13-v)/d=x","13-v=x/d","13-v=-x/d","13-v=x*d",NULL,"C","C",1,13843,14022,"C",1,"2015-04-27 17:41:45"
1747,13,"B1A6BC","post","static",3,16,"f=14x-b-xu",NULL,NULL,NULL,NULL,"(f+b)/(14-u)=x","(f+b)/(14-u)=x",1,7611,36898,NULL,NULL,"2015-04-27 17:41:45"
1748,13,"B1A6BC","post","static",4,0,"x-3=s",NULL,NULL,NULL,NULL,"x=s+3","x=s+3",1,5075,8419,NULL,NULL,"2015-04-27 17:41:54"
1749,13,"9EF805","main","static",86,62,"x=s-q-14","x+q=s+14","x+14=s-q","x+s=-q-14",NULL,"B","B",1,12032,12212,"B",1,"2015-04-27 17:41:59"
1750,13,"9EF805","main","static",87,14,"v*16-a=x","v*16=x+a","a=x-v*16","v*16=x-a",NULL,"A","A",1,14233,14412,"A",1,"2015-04-27 17:42:15"
1751,13,"B1A6BC","post","static",5,17,"x*10-x=d",NULL,NULL,NULL,NULL,"x=d/9","x=d/(10-1)",0,12658,21362,NULL,NULL,"2015-04-27 17:42:16"
1752,13,"B1A6BC","post","static",6,4,"14=x*c",NULL,NULL,NULL,NULL,"14/c=x","14/c=x",1,2693,5669,NULL,NULL,"2015-04-27 17:42:22"
1753,13,"9EF805","main","static",88,29,"(-r/4)*x=e","-r*x=e/4","-r/4=e*x","-r/4=e/x",NULL,"C","C",1,10264,10444,"C",1,"2015-04-27 17:42:27"
1754,13,"B1A6BC","post","static",7,1,"4=b+x",NULL,NULL,NULL,NULL,"4-b=x","4-b=x",1,2796,5779,NULL,NULL,"2015-04-27 17:42:28"
1755,13,"9EF805","main","static",89,36,"5/f-e=x","5/f=x*e","5/f=x+e","5/f=x-e",NULL,"B","B",1,8304,8428,"B",1,"2015-04-27 17:42:37"
1756,13,"B1A6BC","post","static",8,15,"ex+6x=v",NULL,NULL,NULL,NULL,"x=v/(e+6)","x=v/(e+6)",1,3708,10331,NULL,NULL,"2015-04-27 17:42:39"
1757,13,"9EF805","main","static",90,22,"-14*p=x","-14=x*p","-14=x/p","p=x+14",NULL,"B","B",1,8123,8269,"B",1,"2015-04-27 17:42:46"
1758,13,"B1A6BC","post","static",9,8,"8=(r+x)/k",NULL,NULL,NULL,NULL,"8k-r=x","8k-r=x",1,4780,9139,NULL,NULL,"2015-04-27 17:42:49"
1759,13,"9EF805","main","static",91,59,"x=-q/(9-c)","x+c=-q/9","x(9-c)=-q","x*9-c=-q",NULL,"B","B",1,7742,7888,"B",1,"2015-04-27 17:42:56"
1760,13,"9EF805","main","static",92,27,"x=(m*12)/-e","x/-e=m*12","x*12=m/-e","x*-e=m*12",NULL,"C","C",1,9161,9329,"C",1,"2015-04-27 17:43:07"
1761,13,"B1A6BC","post","static",10,19,"8x+p=ex",NULL,NULL,NULL,NULL,"p/(e-8)=x","-p/(8-e)=x",0,13540,23291,NULL,NULL,"2015-04-27 17:43:12"
1762,13,"B1A6BC","post","static",11,12,"16/m=c/x",NULL,NULL,NULL,NULL,"x=(cm)/16","x=cm/16",0,5404,8451,NULL,NULL,"2015-04-27 17:43:21"
1763,13,"B1A6BC","post","static",12,2,"m=x/13",NULL,NULL,NULL,NULL,"m13=x","13m=x",0,3851,5211,NULL,NULL,"2015-04-27 17:43:27"
1764,13,"9EF805","main","static",93,15,"10*q=x-d","10=x-d-q","10=q*(x-d)","10=(x-d)/q",NULL,"C","C",1,19533,19645,"C",1,"2015-04-27 17:43:28"
1765,13,"9EF805","main","static",94,58,"q=4*x-f*x","f*x-q=4*x","f*x+q=4*x","q+f=4*x",NULL,"B","B",1,13645,13746,"B",1,"2015-04-27 17:43:43"
1766,13,"B1A6BC","post","static",13,6,"8=r+x/a",NULL,NULL,NULL,NULL,"(8-r)*a=x","a(8-r)=x",0,5051,18411,NULL,NULL,"2015-04-27 17:43:46"
1767,13,"9EF805","main","static",95,21,"x=4/f-b","x-b=4/f","x+b=4/f","x*f=4-b",NULL,"B","B",1,4504,4615,"B",1,"2015-04-27 17:43:49"
1768,13,"B1A6BC","post","static",14,3,"x/-10=s",NULL,NULL,NULL,NULL,"x=-10s","x=-10s",1,2363,6394,NULL,NULL,"2015-04-27 17:43:53"
1769,13,"9EF805","main","static",96,19,"x=u/11+b","x+b=u/11","-b+x=u/11","x/u=1/11+b",NULL,"B","B",1,9118,9253,"B",1,"2015-04-27 17:44:00"
1770,13,"B1A6BC","post","static",15,7,"b=t*x-11",NULL,NULL,NULL,NULL,"(b+11)/t=x","(b-11)/t=x",0,3025,11873,NULL,NULL,"2015-04-27 17:44:05"
1771,13,"9EF805","main","static",97,40,"e/h+x=6","e/h=6+x","e/h=6-x","e+x=6*h",NULL,"B","B",1,6888,6989,"B",1,"2015-04-27 17:44:09"
1772,13,"9EF805","main","static",98,0,"x=b+3","x+3=b","x-3=b","3-x=b",NULL,"B","B",1,18101,18236,"B",1,"2015-04-27 17:44:28"
1773,13,"9EF805","main","static",99,52,"s*x+8*x=a-n","s*x+n+8*x=a","s*x=a-n+8*x","s*x+n+8*x=-a",NULL,"A","A",1,11233,11423,"A",1,"2015-04-27 17:44:41"
1774,13,"B1A6BC","post","static",16,10,"t*(15+x)=w",NULL,NULL,NULL,NULL,"x=w/t-15","x=(15t-w)/t",0,36154,53953,NULL,NULL,"2015-04-27 17:45:00"
1775,13,"9EF805","main","static",100,6,"(q+5)*a=x","a=x*(q+5)","q+5=x/a","q+5=a*x",NULL,"B","B",1,25215,25383,"B",1,"2015-04-27 17:45:08"
1776,13,"B1A6BC","post","static",17,9,"w=12/x",NULL,NULL,NULL,NULL,"x=12/w","x=w/12",0,4738,8674,NULL,NULL,"2015-04-27 17:45:09"
1777,13,"9EF805","main","static",101,17,"-p/13=x","13=-p*x","-p=x/13","-p=13*x",NULL,"C","C",1,11836,11982,"C",1,"2015-04-27 17:45:22"
1778,13,"B1A6BC","post","static",18,18,"p=x/12-tx",NULL,NULL,NULL,NULL,"p/(1/12-t)=x","p/((1/12)-t)=x",0,12482,28505,NULL,NULL,"2015-04-27 17:45:38"
1779,13,"9EF805","main","static",102,23,"-w=x/9","-w*x=1/9","-w/x=1/9","-w/9=x",NULL,"B","C",0,11712,11847,"C",1,"2015-04-27 17:45:41"
1780,13,"9EF805","main","static",103,33,"x=h/(16-s)","x/(16-s)=h","x(16-s)=h","x+s=h/16",NULL,"B","B",1,7352,7475,"B",1,"2015-04-27 17:45:50"
1781,13,"B1A6BC","post","static",19,13,"e=6+p/x",NULL,NULL,NULL,NULL,"x=p/(e-6)","x=(e-6)/p",0,11843,20147,NULL,NULL,"2015-04-27 17:45:59"
1782,13,"9EF805","main","static",104,37,"c/t=x+5","c/t+5=x","c=t(x+5)","1/t=c(x+5)",NULL,"B","B",1,9001,9158,"B",1,"2015-04-27 17:46:01"
1783,13,"9EF805","main","static",105,35,"c-7=e/x","x*c-7=e","c=e/x+7","(c-7)/x=e",NULL,"B","B",1,19888,20056,"B",1,"2015-04-27 17:46:22"
1784,13,"9EF805","main","static",106,12,"x=t*s+5","x+5=t*s","x/5=t*s","x-5=t*s",NULL,"C","B",0,9164,9310,"B",1,"2015-04-27 17:46:39"
1785,13,"9EF805","main","static",107,63,"x+4=v-b","x-b+4=v","x+4+v=-b","b+x+4=v",NULL,"C","C",1,9280,9415,"C",1,"2015-04-27 17:46:50"
1786,13,"9EF805","main","static",108,48,"x=15/(e-1)","(e-1)/x=15","(e-1)*x=15","x+1=15/e",NULL,"B","B",1,6788,6911,"B",1,"2015-04-27 17:46:59"
1787,13,"9EF805","main","static",109,20,"x-k=n/6","(x-k)/n=6","(x-k)*6=n","x=n/6-k",NULL,"B","B",1,11419,11576,"B",1,"2015-04-27 17:47:12"
1788,13,"9EF805","post","static",0,9,"w=12/x",NULL,NULL,NULL,NULL,"x=12/w","x=w/12",0,10055,12563,NULL,NULL,"2015-04-27 17:47:34"
1789,13,"9EF805","post","static",1,7,"n=16*x-h",NULL,NULL,NULL,NULL,"(n+h)/16=x","(n/16)+h=x",0,13784,28972,NULL,NULL,"2015-04-27 17:48:03"
1790,13,"9EF805","post","static",2,16,"f=14x-b-xu",NULL,NULL,NULL,NULL,"(f+b)/(14-u)=x","0=x",0,11146,12215,NULL,NULL,"2015-04-27 17:48:16"
1791,13,"9EF805","post","static",3,19,"8x+p=ex",NULL,NULL,NULL,NULL,"p/(e-8)=x","(ex/8)-p=x",0,15086,28429,NULL,NULL,"2015-04-27 17:48:45"
1792,13,"9EF805","post","static",4,5,"-r*x=9",NULL,NULL,NULL,NULL,"x=9/-r","x=9/-r",1,8583,12937,NULL,NULL,"2015-04-27 17:48:58"
1793,13,"9EF805","post","static",5,4,"11=x*a",NULL,NULL,NULL,NULL,"11/a=x","11/a=x",1,3509,5590,NULL,NULL,"2015-04-27 17:49:04"
1794,13,"9EF805","post","static",6,13,"e=6+p/x",NULL,NULL,NULL,NULL,"x=p/(e-6)","x=e/p-6",0,11509,15480,NULL,NULL,"2015-04-27 17:49:20"
1795,13,"9EF805","post","static",7,15,"hx+nx=13",NULL,NULL,NULL,NULL,"x=13/(h+n)","x=13/h+n",0,14894,38812,NULL,NULL,"2015-04-27 17:50:00"
1796,13,"9EF805","post","static",8,18,"p=x/12-tx",NULL,NULL,NULL,NULL,"p/(1/12-t)=x","(p-12/x)/t=x",0,17955,38779,NULL,NULL,"2015-04-27 17:50:39"
1797,13,"9EF805","post","static",9,14,"r/(x+16)=v",NULL,NULL,NULL,NULL,"r/v-16=x","v/r/16=x",0,12396,16456,NULL,NULL,"2015-04-27 17:50:56"
1798,13,"9EF805","post","static",10,1,"7=c+x",NULL,NULL,NULL,NULL,"7-c=x","7-c=x",1,3769,6143,NULL,NULL,"2015-04-27 17:51:03"
1799,13,"9EF805","post","static",11,0,"x-3=s",NULL,NULL,NULL,NULL,"x=s+3","x=s+3",1,2984,5774,NULL,NULL,"2015-04-27 17:51:09"
1800,13,"9EF805","post","static",12,2,"m=x/13",NULL,NULL,NULL,NULL,"m13=x","13m=x",0,4205,6410,NULL,NULL,"2015-04-27 17:51:16"
1801,13,"9EF805","post","static",13,11,"-b/x=1/12",NULL,NULL,NULL,NULL,"-b*12=x","-b/12=x",0,14288,20283,NULL,NULL,"2015-04-27 17:51:37"
1802,13,"9EF805","post","static",14,3,"x/-6=m",NULL,NULL,NULL,NULL,"x=-6m","x=-6m",1,3846,6242,NULL,NULL,"2015-04-27 17:51:43"
1803,13,"9EF805","post","static",15,8,"8=(b+x)/n",NULL,NULL,NULL,NULL,"8n-b=x","8/n+b=x",0,12633,20868,NULL,NULL,"2015-04-27 17:52:05"
1804,13,"9EF805","post","static",16,6,"p=9+x/a",NULL,NULL,NULL,NULL,"(p-9)*a=x","p-9+1/a=x",0,4713,17167,NULL,NULL,"2015-04-27 17:52:23"
1805,13,"9EF805","post","static",17,10,"t*(15+x)=w",NULL,NULL,NULL,NULL,"x=w/t-15","x=(w+15)/t",0,14693,27574,NULL,NULL,"2015-04-27 17:52:51"
1806,13,"9EF805","post","static",18,12,"15/v=n/x",NULL,NULL,NULL,NULL,"x=(nv)/15","x=15/v-n",0,5108,20060,NULL,NULL,"2015-04-27 17:53:11"
1807,13,"9EF805","post","static",19,17,"x*15-x=m",NULL,NULL,NULL,NULL,"x=m/14","x=m/14",1,18517,22815,NULL,NULL,"2015-04-27 17:53:34"
1808,13,"1B2B90","pre","interactive",0,4,"14=x*c",NULL,NULL,NULL,NULL,"14/c=x","14/c=x",1,8218,17490,NULL,NULL,"2015-04-27 18:14:19"
1809,13,"1B2B90","pre","interactive",1,14,"10/(x+q)=f",NULL,NULL,NULL,NULL,"10/f-q=x","-10+fq=x",0,55589,68741,NULL,NULL,"2015-04-27 18:15:29"
1810,13,"1B2B90","pre","interactive",2,19,"rx+h=7x",NULL,NULL,NULL,NULL,"h/(7-r)=x","(rx+h)/7=x",0,18869,32613,NULL,NULL,"2015-04-27 18:16:02"
1811,13,"1B2B90","pre","interactive",3,0,"x-k=3",NULL,NULL,NULL,NULL,"x=3+k","x=k+3",0,4763,8867,NULL,NULL,"2015-04-27 18:16:11"
1812,13,"1B2B90","pre","interactive",4,10,"t*(15+x)=w",NULL,NULL,NULL,NULL,"x=w/t-15","x=15+w",0,39379,43666,NULL,NULL,"2015-04-27 18:16:55"
1813,13,"1B2B90","pre","interactive",5,3,"x/-6=m",NULL,NULL,NULL,NULL,"x=-6m","x=6m",0,42223,44384,NULL,NULL,"2015-04-27 18:17:40"
1814,13,"1B2B90","pre","interactive",6,6,"p=9+x/a",NULL,NULL,NULL,NULL,"(p-9)*a=x","ap-9=x",0,19974,28911,NULL,NULL,"2015-04-27 18:18:10"
1815,13,"1B2B90","pre","interactive",7,9,"s=10/x",NULL,NULL,NULL,NULL,"x=10/s","x=s/10",0,12514,16339,NULL,NULL,"2015-04-27 18:18:27"
1816,13,"1B2B90","pre","interactive",8,16,"f=14x-b-xu",NULL,NULL,NULL,NULL,"(f+b)/(14-u)=x","idontknow=x",0,74353,77081,NULL,NULL,"2015-04-27 18:19:44"
1817,13,"1B2B90","pre","interactive",9,12,"15/v=n/x",NULL,NULL,NULL,NULL,"x=(nv)/15","x=nv/15",0,6457,10992,NULL,NULL,"2015-04-27 18:19:56"
1818,13,"1B2B90","pre","interactive",10,7,"b=t*x-11",NULL,NULL,NULL,NULL,"(b+11)/t=x","(b/t)-11=x",0,11578,19842,NULL,NULL,"2015-04-27 18:20:16"
1819,13,"1B2B90","pre","interactive",11,18,"e=x/8-tx",NULL,NULL,NULL,NULL,"e/(1/8-t)=x","idontknow=x",0,57178,59505,NULL,NULL,"2015-04-27 18:21:16"
1820,13,"1B2B90","pre","interactive",12,15,"hx+nx=13",NULL,NULL,NULL,NULL,"x=13/(h+n)","x=(h+n)/13",0,16354,25002,NULL,NULL,"2015-04-27 18:21:41"
1821,13,"1B2B90","pre","interactive",13,17,"x*15-x=m",NULL,NULL,NULL,NULL,"x=m/14","x=14/m",0,53715,56443,NULL,NULL,"2015-04-27 18:22:38"
1822,13,"1B2B90","pre","interactive",14,13,"e=6+p/x",NULL,NULL,NULL,NULL,"x=p/(e-6)","x=(6+p)",0,25250,37298,NULL,NULL,"2015-04-27 18:23:16"
1823,13,"1B2B90","pre","interactive",15,1,"4=b+x",NULL,NULL,NULL,NULL,"4-b=x","4-b=x",1,4531,8172,NULL,NULL,"2015-04-27 18:23:25"
1824,13,"1B2B90","pre","interactive",16,11,"-14/x=1/q",NULL,NULL,NULL,NULL,"-14q=x","-14q=x",1,5755,8939,NULL,NULL,"2015-04-27 18:23:34"
1825,13,"1B2B90","pre","interactive",17,2,"m=x/13",NULL,NULL,NULL,NULL,"m13=x","13m=x",0,3429,5452,NULL,NULL,"2015-04-27 18:23:40"
1826,13,"1B2B90","pre","interactive",18,5,"-15*x=m",NULL,NULL,NULL,NULL,"x=m/-15","x=m/-15",1,7421,12077,NULL,NULL,"2015-04-27 18:23:53"
1827,13,"1B2B90","pre","interactive",19,8,"8=(b+x)/n",NULL,NULL,NULL,NULL,"8n-b=x","8n-b=x",1,9274,13130,NULL,NULL,"2015-04-27 18:24:07"
1828,13,"1B2B90","main","interactive",0,29,"(-7/u)*x=b","-7*u=b/x","-7*x=b/u","-7/u=b/x",NULL,"C","A",0,10816,13891,"-7*u=(1/x)*b",1,"2015-04-27 18:28:09"
1829,13,"1B2B90","main","interactive",1,2,"h*14=x","h=x/14","h=x*14","x=h/14",NULL,"A","C",0,13133,14185,"x=(1/14)*h",1,"2015-04-27 18:28:30"
1830,13,"1B2B90","main","interactive",2,1,"6-c=x","-c=x+6","6=c+x","c-6=x",NULL,"B","A",0,14855,21040,"-c=x+6",5,"2015-04-27 18:28:59"
1831,13,"1B2B90","main","interactive",3,33,"x=e/(g-13)","x*g-13=e","x(g-13)=e","x/(g-13)=e",NULL,"B","B",0,10136,13532,"x*(g-13)=e",4,"2015-04-27 18:29:19"
1832,13,"1B2B90","main","interactive",4,55,"k+10=v*x-x*g","-k=v*x-10-x*g","k=v*x-10+g*x","k=v*x-10-x*g",NULL,"C","B",0,17684,21365,"k=v*x-10+g*x",2,"2015-04-27 18:29:48"
1833,13,"1B2B90","main","interactive",5,19,"x=w/d+8","x+8=w/d","-8+x=w/d","x/w=1/d+8",NULL,"B","B",1,9651,10636,"x=(w/d)+8",2,"2015-04-27 18:30:00"
1834,13,"1B2B90","main","interactive",6,13,"x-a=15*g","x-a/g=15","x=15*g-a","(x-a)/g=15",NULL,"C","B",0,9870,11367,"x=-a+15*g",1,"2015-04-27 18:30:18"
1835,13,"1B2B90","main","interactive",7,38,"p=2(x+b)","p/x=2+b","p*(x+b)=2","p/(x+b)=2",NULL,"C","B",0,10420,19126,"p=2*(1/(x+b))",6,"2015-04-27 18:30:45"
1836,13,"1B2B90","main","interactive",8,49,"(b-1)x=7","x*b-1=7","b*x-x=-7","x*b-x=7",NULL,"C","B",0,18336,20689,"b*x=-7+x",1,"2015-04-27 18:31:12"
1837,13,"1B2B90","main","interactive",9,46,"x=4/(1+r)","(1-r)x=4","(1+r)x=4","x-1=4/r",NULL,"B","B",1,44545,46040,"x=4/(1+r)",2,"2015-04-27 18:32:00"
1838,13,"1B2B90","main","interactive",10,50,"x=(g-5)/(b+s)","(b+s)/x=g-5","x*b+s=g-5","(b+s)x=g-5",NULL,"C","A",0,10790,15361,"b/x=-(s/x)+g-5",4,"2015-04-27 18:32:22"
1839,13,"1B2B90","main","interactive",11,51,"(a+g)x=15-f","a*x+g*x=15-f","a*x-g*x=15-f","a/x+g/x=15-f",NULL,"A","A",1,9377,11224,"(a+g)*x=15-f",1,"2015-04-27 18:32:35"
1840,13,"1B2B90","main","interactive",12,17,"-3/a=x","-3=x/a","-3=a*x","a=-3*x",NULL,"B","B",0,4037,8128,"-3=a*x",9,"2015-04-27 18:32:50"
1841,13,"1B2B90","main","interactive",13,28,"-h*x=n*7","x*(-h*7)=n","-h*x*7=n","(-h*x)/7=n",NULL,"C","C",1,7911,9839,"-h*x=n*7",5,"2015-04-27 18:33:02"
1842,13,"1B2B90","main","interactive",14,6,"(v+5)*a=x","v+5=a*x","v+5*a=x","v+5=x/a",NULL,"C","C",0,5834,7688,"v+5=(1/a)*x",1,"2015-04-27 18:33:16"
1843,13,"1B2B90","main","interactive",15,56,"t/(b-6)=x","t=x(t+6)","t=x*b-6","t=x(b-6)",NULL,"C","C",0,9620,11965,"t=(b-6)*x",1,"2015-04-27 18:33:36"
1844,13,"1B2B90","main","interactive",16,61,"b*x-x*7=-q","b*x=q+x*7","b*x=-q+x*7","b*x=-q+x/7",NULL,"B","B",0,9971,12725,"b*x=-q+7*x",1,"2015-04-27 18:33:55"
1845,13,"1B2B90","main","interactive",17,30,"x=b/(11+h)","x*b=1/(11+h)","x*(11+h)=b","x*11+h=b",NULL,"B","B",1,5400,7323,"x=b/(11+h)",1,"2015-04-27 18:34:04"
1846,13,"1B2B90","main","interactive",18,47,"(1+16)x=g","x+16/x=g","x+16*x=g","1+16*x=g",NULL,"B","B",0,5787,10225,"x*(16+1)=g",2,"2015-04-27 18:34:22"
1847,13,"1B2B90","main","interactive",19,12,"x=q*a+2","x+2=q*a","x-2=q*a","x+q*a=2",NULL,"B","B",1,7923,9845,"x=q*a+2",1,"2015-04-27 18:34:33"
